,volume[m2],15890,15301,15416,16186,15182,16271,16401,15181,16143,15995,17309,16815,16913,17672,16712,17759,17868,16710,17585,17432,18741,18227,18336,19111,18135,19182,19345,18132,19039,18877,20222,19697,19806,20577,19594,20654,20791,19593,20508,20355,21791,21148,21280,22154,21060,22212,22348,21058,22069,21927,23211,22698,22786,23533,22599,23598,23716,22597,23477,23307,24660,24079,24208,25000,23999,25072,25221,23998,24944,24782,26157,25621,25710,26488,25497,26558,26722,25496,26427,26278,27565,27051,27158,27897,26966,27998,28180,26965,27839,27709,29120,28539,28634,29427,28440,29501,29639,28432,29374,29232,29729,29734,29737,29739,29740,29742,29746,29748,29750,29753,29769,29770,29772,29777,29778,29782,29786,29793,29794,29797,29801,29804,29810,29811,29814,29815,29817,29818,29820,29821,29824,29826,29827,29829,29832,29834,29836,29837,29838,29843,29848,29849,29850,29851,29856,29859,29865,29866,29867,29868,29870,29874,29875,29876,29879,29880,29881,29883,29889,29891,29893,29898,29902,29904,29909,29911,29913,29917,29919,29920,29922,29923,29927,29928,29930,29934,29937,29940,29947,29950,29952,29956,29961,29970,29975,29977,29982,29983,29989,29990,29992,29997,29998
2019-07-22,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921
2019-07-23,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921
2019-07-24,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921
2019-07-25,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921
2019-07-26,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921
2019-07-27,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921
2019-07-28,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921
2019-07-29,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921
2019-07-30,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921
2019-07-31,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921
2019-08-01,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921,305921
